Delivery Date,Cycle ,Order No,MROS,Fix,Dock,Supplier,Part ,Kbn,Kbn ser.no,Delivery address,PC store,Lineside,Pick Route,Pick Seq,Del Rte ,Del Seq,Lot,Serial
2024-12-05,4,,,F,K1,11371,162680T32000,R327,1,SPS4.-0801,A30..-0101,SPS4.-0801,T,30,T,154,18,67438
2024-12-05,4,,,F,K1,43701,90119W011800,R978,1,PITCH-0006,A10..-0405,PITCH-0006,T,10,T,92,550,67438
2024-12-05,4,,,F,K1,45051,135400T03000,R620,1,PITCH-0009,A19..-0305,PITCH-0009,T,19,T,233,36,67438
2024-12-05,4,,,F,K2,JAPAN,132512203002,Z312,1,PS1..-0114,A15..-0301,PS1..-0114,T,15,T,156,100,67438
2024-12-05,4,,,F,K2,JAPAN,321011210000,Z642,1,SPS4.-0426,A27..-0405,SPS4.-0426,T,27,Z,129,6,67438
2024-12-05,4,,,F,K2,JAPAN,901050845500,Z398,1,HEAD.-SUB3,A22..-0201,HEAD.-SUB3,T,22,T,222,300,67438
2024-12-05,4,,,F,K2,JAPAN,909100216600,Z548,1,HEAD.-SUB1,A22..-0204,HEAD.-SUB1,T,22,T,190,100,67438
2024-12-05,4,,,F,K2,JAPAN,257193701100,Z111,1,PITCH-0011,A20..-0401,PITCH-0011,T,20,T,1,5,67438
2024-12-05,4,,,F,K2,JAPAN,132113736002,Z152,1,PS1..-0107,A13..-0103,PS1..-0107,T,13,S,170,24,67438
2024-12-05,4,,,F,K2,JAPAN,9011908B4700,Z412,1,SPS4.-0303,A26..-0306,SPS4.-0303,T,26,T,129,160,67438
2024-12-05,4,,,F,K2,JAPAN,111913701000,Z020,1,HEAD.-SUB1,A20..-0301,HEAD.-SUB1,T,20,Z,204,58,67438
2024-12-05,4,,,F,K2,JAPAN,163313710000,Z226,1,PITCH-0001,A12..-0406,PITCH-0001,T,12,T,1,16,67438
2024-12-05,4,,,F,K2,JAPAN,909130102700,Z554,1,SPS2.-1108,A02..-0305,SPS2.-1108,T,2,T,12,300,67438
2024-12-05,4,,,F,K2,JAPAN,905202006401,Z536,1,PS1..-0204,A15..-0405,PS1..-0204,T,15,T,146,2000,67438
2024-12-05,4,,,F,K2,JAPAN,909190507000,Z572,1,PITCH-0002,A20..-0106,PITCH-0002,T,20,T,98,30,67438
2024-12-05,4,,,F,K2,JAPAN,894223303000,Z392,1,ASSY2-0233,A14..-0104,ASSY2-0233,T,14,T,22,60,67438
2024-12-05,4,,,F,K2,JAPAN,162603718000,Z224,1,ASSY1-0107,A04..-0203,ASSY1-0107,T,4,Z,80,20,67438
2024-12-05,4,,,F,K2,JAPAN,941518060000,Z660,1,PITCH-0009,A03..-0105,PITCH-0009,T,3,T,92,2500,67438
2024-12-05,4,,,F,K2,JAPAN,835301206000,Z256,1,PITCH-0009,A23..-0404,PITCH-0009,T,23,T,68,80,67438
2024-12-05,4,,,F,K3,JAPAN,114523704000,Z078,1,ASSY1-0111,A03..-0103,ASSY1-0111,T,3,Z,71,30,67438
2024-12-05,4,,,F,K3,JAPAN,256203714000,Z142,1,SPS4.-0702,A26..-0101,SPS4.-0702,T,26,T,154,10,67438
2024-12-05,4,,,F,K3,JAPAN,123153707000,Z066,1,SPS4.-0201,A23..-0101,SPS4.-0201,T,23,Z,129,6,67438
2024-12-05,4,,,F,K3,JAPAN,114463701000,Z180,1,PITCH-0003,A18..-0101,PITCH-0003,T,18,T,192,10,67438
2024-12-05,4,,,F,K3,JAPAN,134703706000,Z193,1,SPS4.-0601,A27..-0201,SPS4.-0601,T,27,T,129,6,67438
2024-12-05,4,,,F,K3,JAPAN,134703706000,Z193,2,SPS4.-0601,A27..-0201,SPS4.-0601,T,27,T,129,6,67438
2024-12-05,4,,,F,K3,JAPAN,256103702000,Z140,1,SPS2.-0802,A03..-0205,SPS2.-0802,T,3,T,1,16,67438
2024-12-05,4,,,F,K3,JAPAN,130503705000,Z083,1,HEAD.-SUB2,A20..-0201,HEAD.-SUB2,T,20,T,221,9,67438
2024-12-05,4,,,F,K3,JAPAN,238143710000,Z136,1,PITCH-0004,A19..-0101,PITCH-0004,T,19,T,117,20,67438
2024-12-05,4,,,F,K3,JAPAN,123153706000,Z065,1,SPS4.-0203,A23..-0301,SPS4.-0203,T,23,T,129,5,67438
2024-12-05,4,,,F,K3,JAPAN,312704707000,Z9CX,1,SPS2.-1202,PLLT.-0001,SPS2.-1202,T,3,T,12,2,67438
2024-12-05,4,,,F,K3,JAPAN,114453701000,Z039,1,PITCH-0003,A17..-0101,PITCH-0003,T,17,T,186,10,67438
2024-12-05,4,,,F,K3,JAPAN,909190227700,Z177,1,ASSY2-0305,A13..-0201,ASSY2-0305,T,13,T,22,24,67438
2024-12-05,4,,,F,K3,JAPAN,909190227700,Z177,2,ASSY2-0305,A13..-0201,ASSY2-0305,T,13,T,22,24,67438
2024-12-05,4,,,F,K3,JAPAN,238183705000,Z119,1,SPS2.-0407,A04..-0302,SPS2.-0407,T,4,T,12,15,67438
2024-12-05,4,,,F,K3,JAPAN,901260806000,Z099,1,HEAD.-SUB1,A20..-0303,HEAD.-SUB1,T,20,T,231,500,67438
2024-12-05,4,,,F,K3,JAPAN,132113742002,Z372,1,PS1..-0116,A14..-0401,PS1..-0116,T,14,S,164,24,67438
2024-12-05,4,,,F,K3,JAPAN,909190509100,Z570,1,PITCH-0002,A19..-0403,PITCH-0002,T,19,T,98,50,67438
2024-12-05,4,,,F,K3,JAPAN,162973701000,Z087,1,SPS2.-0004,A09..-0101,SPS2.-0004,T,9,Z,15,100,67438
2024-12-05,5,,,F,HY,01022,121020T04000,R458,1,SPS4.-0013,A32..-0101,SPS4.-0013,T,32,T,129,8,67439
2024-12-05,5,,,F,HY,01022,121020T04000,R458,2,SPS4.-0013,A32..-0101,SPS4.-0013,T,32,T,129,8,67439
2024-12-05,5,,,F,HY,01371,122820T04000,R362,1,SPS4.-0307,A24..-0303,SPS4.-0307,T,24,T,129,40,67439
2024-12-05,5,,,F,K1,43701,90109W001900,R992,1,PITCH-0010,A22..-0403,PITCH-0010,T,22,A,233,670,67439
2024-12-05,5,,,F,K1,35508,153300T06000,R490,1,SPS2.-0005,A09..-0206,SPS2.-0005,T,9,T,1,20,67439
2024-12-05,5,,,F,K1,11341,238180T03000,R549,1,SPS2.-0302,A09..-0104,SPS2.-0302,T,9,T,12,60,67439
2024-12-05,5,,,F,K1,43701,90105W019800,R966,1,SPS4.-0001,A24..-0102,SPS4.-0001,T,24,T,264,400,67439
2024-12-05,5,,,F,K1,45051,135620T05000,R664,1,SPS4.-1002,A25..-0303,SPS4.-1002,T,25,T,284,92,67439
2024-12-05,5,,,F,K1,35508,232090T07000,R909,1,PITCH-0004,A19..-0301,PITCH-0004,T,19,T,206,60,67439
2024-12-05,5,,,F,K1,35508,232090T03000,R470,1,PITCH-0004,A19..-0302,PITCH-0004,T,19,Z,201,60,67439
2024-12-05,5,,,F,K1,11371,162680T32000,R327,1,SPS4.-0801,A30..-0101,SPS4.-0801,T,30,T,154,18,67439
2024-12-05,5,,,F,K1,14061,122110T01000,R350,1,SB2..-0605,A11..-0102,SB2..-0605,T,11,T,179,24,67439
2024-12-05,5,,,F,K1,48251,256010T03000,R231,1,SPS4.-0701,A29..-0101,SPS4.-0701,T,29,T,154,4,67439
2024-12-05,5,,,F,K1,48251,256010T03000,R231,2,SPS4.-0701,A29..-0101,SPS4.-0701,T,29,T,154,4,67439
2024-12-05,5,,,F,K1,48251,256010T03000,R231,3,SPS4.-0701,A29..-0101,SPS4.-0701,T,29,T,154,4,67439
2024-12-05,5,,,F,K1,14061,220300T11000,R420,1,SPS2.-0603,A07..-0101,SPS2.-0603,T,7,T,50,10,67439
2024-12-05,5,,,F,K1,35508,130500T08000,R502,1,HEAD.-SUB2,A21..-0201,HEAD.-SUB2,T,21,T,225,8,67439
2024-12-05,5,,,F,K1,14061,220300T11000,R420,2,SPS2.-0503,A07..-0101,SPS2.-0503,T,7,T,50,10,67439
2024-12-05,5,,,F,K1,35508,130700T03000,R510,1,HEAD.-SUB2,A21..-0203,HEAD.-SUB2,T,21,T,117,8,67439
2024-12-05,5,,,F,K1,43701,90105W004400,R962,1,SPS4.-0202,A25..-0205,SPS4.-0202,T,25,T,129,150,67439
2024-12-05,5,,,F,K1,14061,156090T08000,R405,1,SPS4.-0101,A31..-0101,SPS4.-0101,T,31,T,300,14,67439
2024-12-05,5,,,F,K1,45051,135590T08000,R632,1,PITCH-0006,A21..-0202,PITCH-0006,T,21,T,1,24,67439
2024-12-05,5,,,F,K1,43701,90105W020400,R971,1,SPS4.-0308,A10..-0305,SPS4.-0308,T,10,T,233,245,67439
2024-12-05,5,,,F,K2,JAPAN,901790632600,Z444,1,SPS4.-0005,A27..-0105,SPS4.-0005,T,27,T,268,2000,67439
2024-12-05,5,,,F,K2,JAPAN,894223303000,Z392,1,PITCH-0004,A14..-0104,PITCH-0004,T,14,T,117,60,67439
2024-12-05,5,,,F,K2,JAPAN,134703704200,Z375,1,SPS4.-0605,A23..-0305,SPS4.-0605,T,23,T,129,6,67439
2024-12-05,5,,,F,K2,JAPAN,132113746002,Z283,1,PS1..-0112,A16..-0204,PS1..-0112,T,16,S,159,24,67439
2024-12-05,5,,,F,K2,JAPAN,909100216600,Z548,1,HEAD.-SUB1,A22..-0204,HEAD.-SUB1,T,22,T,190,100,67439
2024-12-05,5,,,F,K2,JAPAN,909100216600,Z548,2,HEAD.-SUB1,A22..-0204,HEAD.-SUB1,T,22,T,190,100,67439
2024-12-05,5,,,F,K2,JAPAN,909190225800,Z796,1,ASSY2-0304,A12..-0405,ASSY2-0304,T,12,Z,119,24,67439
2024-12-05,5,,,F,K2,JAPAN,114523701100,Z049,1,ASSY1-0116,A04..-0101,ASSY1-0116,T,3,T,77,60,67439
2024-12-05,5,,,F,K2,JAPAN,111913701000,Z020,1,HEAD.-SUB1,A20..-0301,HEAD.-SUB1,T,20,Z,204,58,67439
2024-12-05,5,,,F,K2,JAPAN,256013706000,Z249,1,SPS4.-0603,A26..-0303,SPS4.-0603,T,26,T,154,6,67439
2024-12-05,5,,,F,K2,JAPAN,9011908C8700,Z414,1,SPS2.-0307,A14..-0102,SPS2.-0307,T,1,T,22,400,67439
2024-12-05,5,,,F,K2,JAPAN,901260602800,Z425,1,SPS4.-0006,A27..-0103,SPS4.-0006,T,27,T,267,2000,67439
2024-12-05,5,,,F,K2,JAPAN,162673701000,Z292,1,ASSY1-0105,A02..-0302,ASSY1-0105,T,2,Z,66,40,67439
2024-12-05,5,,,F,K2,JAPAN,166203704000,Z885,1,ASSY1-0114,A08..-0306,ASSY1-0114,T,8,T,12,6,67439
2024-12-05,5,,,F,K2,JAPAN,173613712000,Z889,1,ASSY1-0301,A04..-0205,ASSY1-0301,T,4,T,76,8,67439
2024-12-05,5,,,F,K2,JAPAN,256203715000,Z250,1,SPS4.-0604,A25..-0102,SPS4.-0604,T,25,T,154,10,67439
2024-12-05,5,,,F,K2,JAPAN,162683706000,Z819,1,SPS4.-0903,A26..-0203,SPS4.-0903,T,26,Z,314,16,67439
2024-12-05,5,,,F,K3,JAPAN,134703706000,Z193,1,SPS4.-0601,A27..-0201,SPS4.-0601,T,27,T,129,6,67439
2024-12-05,5,,,F,K3,JAPAN,134703706000,Z193,2,SPS4.-0601,A27..-0201,SPS4.-0601,T,27,T,129,6,67439
2024-12-05,5,,,F,K3,JAPAN,130503705000,Z083,1,HEAD.-SUB2,A20..-0201,HEAD.-SUB2,T,20,T,221,9,67439
2024-12-05,5,,,F,K3,JAPAN,130503705000,Z083,2,HEAD.-SUB2,A20..-0201,HEAD.-SUB2,T,20,T,221,9,67439
2024-12-05,5,,,F,K3,JAPAN,123153707000,Z066,1,SPS4.-0201,A23..-0101,SPS4.-0201,T,23,Z,129,6,67439
2024-12-05,5,,,F,K3,JAPAN,123153707000,Z066,2,SPS4.-0201,A23..-0101,SPS4.-0201,T,23,Z,129,6,67439
2024-12-05,5,,,F,K3,JAPAN,114463701000,Z180,1,PITCH-0003,A18..-0101,PITCH-0003,T,18,T,192,10,67439
2024-12-05,5,,,F,K3,JAPAN,123153706000,Z065,1,SPS4.-0203,A23..-0301,SPS4.-0203,T,23,T,129,5,67439
2024-12-05,5,,,F,K3,JAPAN,256203714000,Z142,1,SPS4.-0702,A26..-0101,SPS4.-0702,T,26,T,154,10,67439
2024-12-05,5,,,F,K3,JAPAN,162793702000,Z116,1,SPS2.-0002,A03..-0202,SPS2.-0002,T,3,Z,44,40,67439
2024-12-05,5,,,F,K3,JAPAN,894912809100,Z185,1,SPS2.-1015,A01..-0106,SPS2.-1015,T,1,T,62,30,67439
2024-12-05,5,,,F,K3,JAPAN,114453701000,Z039,1,PITCH-0003,A17..-0101,PITCH-0003,T,17,T,186,10,67439
2024-12-05,5,,,F,K3,JAPAN,132113742002,Z372,1,PS1..-0116,A14..-0401,PS1..-0116,T,14,S,164,24,67439
2024-12-05,5,,,F,K3,JAPAN,132113742002,Z372,2,PS1..-0116,A14..-0401,PS1..-0116,T,14,S,164,24,67439
2024-12-05,5,,,F,K3,JAPAN,909190227700,Z177,1,ASSY2-0305,A13..-0201,ASSY2-0305,T,13,T,22,24,67439
2024-12-05,5,,,F,K3,JAPAN,909190227700,Z177,2,ASSY2-0305,A13..-0201,ASSY2-0305,T,13,T,22,24,67439
2024-12-05,5,,,F,K3,JAPAN,160313701000,Z730,1,SPS4.-0501,A28..-0101,SPS4.-0501,T,28,Z,129,20,67439
2024-12-05,5,,,F,K3,JAPAN,909101227600,Z120,1,SPS2.-0003,A03..-0203,SPS2.-0003,T,3,T,1,40,67439
2024-12-05,6,,,F,HY,01022,121020T04000,R458,1,SPS4.-0013,A32..-0101,SPS4.-0013,T,32,T,129,8,67440
2024-12-05,6,,,F,HY,01022,121020T04000,R458,2,SPS4.-0013,A32..-0101,SPS4.-0013,T,32,T,129,8,67440
2024-12-05,6,,,F,HY,01542,162830T06000,R216,1,ASSY1-0119,A08..-0303,ASSY1-0119,T,8,T,55,108,67440
2024-12-05,6,,,F,HY,01542,162810T33000,R120,1,ASSY1-0123,A09..-0201,ASSY1-0123,T,9,T,22,60,67440
2024-12-05,6,,,F,HY,01371,122810T04000,R360,1,ASSY2-0205,A14..-0301,ASSY2-0205,T,14,T,282,40,67440
2024-12-05,6,,,F,K1,15101,112130T02100,R671,1,PITCH-0009,A22..-0105,PITCH-0009,T,22,Z,234,100,67440
2024-12-05,6,,,F,K1,48251,256010T03000,R231,1,SPS4.-0701,A29..-0101,SPS4.-0701,T,29,T,154,4,67440
2024-12-05,6,,,F,K1,48251,256010T03000,R231,2,SPS4.-0701,A29..-0101,SPS4.-0701,T,29,T,154,4,67440
2024-12-05,6,,,F,K1,48251,256010T03000,R231,3,SPS4.-0701,A29..-0101,SPS4.-0701,T,29,T,154,4,67440
2024-12-05,6,,,F,K1,11294,90915CA00400,R529,1,SPS4.-0102,A33..-0101,SPS4.-0102,T,33,T,302,25,67440
2024-12-05,6,,,F,K1,45051,135610T08000,R662,1,SPS4.-1003,A25..-0204,SPS4.-1003,T,25,T,285,39,67440
2024-12-05,6,,,F,K1,43701,90105W020100,R968,1,SPS4.-0309,A24..-0103,SPS4.-0309,T,24,T,129,500,67440
2024-12-05,6,,,F,K1,43701,90105W020500,R972,1,ASSY2-0301,A10..-0306,ASSY2-0301,T,10,T,64,200,67440
2024-12-05,6,,,F,K1,14061,156090T08000,R405,1,SPS4.-0101,A31..-0101,SPS4.-0101,T,31,T,300,14,67440
2024-12-05,6,,,F,K1,45051,135400T03000,R620,1,PITCH-0009,A19..-0305,PITCH-0009,T,19,T,233,36,67440
2024-12-05,6,,,F,K1,35508,232090T07000,R909,1,PITCH-0004,A19..-0301,PITCH-0004,T,19,T,206,60,67440
2024-12-05,6,,,F,K1,35508,153300T05000,R480,1,SPS2.-0006,A08..-0202,SPS2.-0006,T,8,Z,17,20,67440
2024-12-05,6,,,F,K1,14061,220300T11000,R420,1,SPS2.-0503,A07..-0101,SPS2.-0503,T,7,T,50,10,67440
2024-12-05,6,,,F,K1,45051,135060T11000,R928,1,SPS4.-0424,A25..-0201,SPS4.-0424,T,25,Z,129,28,67440
2024-12-05,6,,,F,K1,15201,135190T04000,R913,1,SPS4.-0419,A25..-0302,SPS4.-0419,T,25,T,129,350,67440
2024-12-05,6,,,F,K2,JAPAN,321171204000,Z648,1,SPS4.-0404,A28..-0205,SPS4.-0404,T,28,T,129,75,67440
2024-12-05,6,,,F,K2,JAPAN,901050845500,Z398,1,HEAD.-SUB3,A22..-0201,HEAD.-SUB3,T,22,T,222,300,67440
2024-12-05,6,,,F,K2,JAPAN,163313710000,Z226,1,PITCH-0001,A12..-0406,PITCH-0001,T,12,T,1,16,67440
2024-12-05,6,,,F,K2,JAPAN,111913701000,Z020,1,HEAD.-SUB1,A20..-0301,HEAD.-SUB1,T,20,Z,204,58,67440
2024-12-05,6,,,F,K2,JAPAN,909190506000,Z568,1,SPS4.-1001,A26..-0305,SPS4.-1001,T,26,T,13,80,67440
2024-12-05,6,,,F,K2,JAPAN,909100216600,Z548,1,HEAD.-SUB1,A22..-0204,HEAD.-SUB1,T,22,T,190,100,67440
2024-12-05,6,,,F,K2,JAPAN,8271512A0100,Z382,1,PITCH-0009,A22..-0303,PITCH-0009,T,22,T,231,300,67440
2024-12-05,6,,,F,K2,JAPAN,132512203002,Z312,1,PS1..-0114,A15..-0301,PS1..-0114,T,15,T,156,100,67440
2024-12-05,6,,,F,K2,JAPAN,941518080000,Z664,1,ASSY2-0226,A14..-0205,ASSY2-0226,T,14,T,22,1000,67440
2024-12-05,6,,,F,K2,JAPAN,157083701200,Z279,1,SB1..-0210,A12..-0303,SB1..-0210,T,12,T,129,312,67440
2024-12-05,6,,,F,K2,JAPAN,901790900400,Z448,1,PITCH-0003,A15..-0304,PITCH-0003,T,15,T,193,1500,67440
2024-12-05,6,,,F,K3,JAPAN,256103702000,Z140,1,SPS2.-0802,A03..-0205,SPS2.-0802,T,3,T,1,16,67440
2024-12-05,6,,,F,K3,JAPAN,132113742002,Z372,1,PS1..-0116,A14..-0401,PS1..-0116,T,14,S,164,24,67440
2024-12-05,6,,,F,K3,JAPAN,132113742002,Z372,2,PS1..-0116,A14..-0401,PS1..-0116,T,14,S,164,24,67440
2024-12-05,6,,,F,K3,JAPAN,122043705000,Z047,1,SB2..-0606,A15..-0303,SB2..-0606,T,15,Z,180,100,67440
2024-12-05,6,,,F,K3,JAPAN,312704707000,Z9CX,1,SPS2.-1202,PLLT.-0001,SPS2.-1202,T,3,T,12,2,67440
2024-12-05,6,,,F,K3,JAPAN,134703706000,Z193,1,SPS4.-0601,A27..-0201,SPS4.-0601,T,27,T,129,6,67440
2024-12-05,6,,,F,K3,JAPAN,134703706000,Z193,2,SPS4.-0601,A27..-0201,SPS4.-0601,T,27,T,129,6,67440
2024-12-05,6,,,F,K3,JAPAN,114523704000,Z078,1,ASSY1-0111,A03..-0103,ASSY1-0111,T,3,Z,71,30,67440
2024-12-05,6,,,F,K3,JAPAN,909190227700,Z177,1,ASSY2-0305,A13..-0201,ASSY2-0305,T,13,T,22,24,67440
2024-12-05,6,,,F,K3,JAPAN,909190227700,Z177,2,ASSY2-0305,A13..-0201,ASSY2-0305,T,13,T,22,24,67440
2024-12-05,6,,,F,K3,JAPAN,160313701000,Z730,1,SPS4.-0501,A28..-0101,SPS4.-0501,T,28,Z,129,20,67440
2024-12-05,6,,,F,K3,JAPAN,130503705000,Z083,1,HEAD.-SUB2,A20..-0201,HEAD.-SUB2,T,20,T,221,9,67440
2024-12-05,6,,,F,K3,JAPAN,135232205000,Z716,1,HEAD.-SUB2,A22..-0203,HEAD.-SUB2,T,22,T,219,50,67440
2024-12-05,6,,,F,K3,JAPAN,114463701000,Z180,1,PITCH-0003,A18..-0101,PITCH-0003,T,18,T,192,10,67440
2024-12-05,6,,,F,K3,JAPAN,238143710000,Z136,1,PITCH-0004,A19..-0101,PITCH-0004,T,19,T,117,20,67440
2024-12-05,6,,,F,K3,JAPAN,122613707000,Z055,1,SPS2.-0301,A09..-0103,SPS2.-0301,T,9,Z,34,60,67440
2024-12-05,6,,,F,K3,JAPAN,256203714000,Z142,1,SPS4.-0702,A26..-0101,SPS4.-0702,T,26,T,154,10,67440
2024-12-05,6,,,F,K3,JAPAN,256203714000,Z142,2,SPS4.-0702,A26..-0101,SPS4.-0702,T,26,T,154,10,67440
2024-12-05,6,,,F,K3,JAPAN,123153707000,Z066,1,SPS4.-0201,A23..-0101,SPS4.-0201,T,23,Z,129,6,67440
2024-12-05,6,,,F,K3,JAPAN,123153707000,Z066,2,SPS4.-0201,A23..-0101,SPS4.-0201,T,23,Z,129,6,67440
2024-12-05,6,,,F,K3,JAPAN,114453701000,Z039,1,PITCH-0003,A17..-0101,PITCH-0003,T,17,T,186,10,67440
2024-12-05,7,,,F,HY,01542,162610T29000,R212,1,ASSY1-0120,A05..-0102,ASSY1-0120,T,5,Z,81,40,67441
2024-12-05,7,,,F,HY,01022,121020T04000,R458,1,SPS4.-0013,A32..-0101,SPS4.-0013,T,32,T,129,8,67441
2024-12-05,7,,,F,HY,01022,121020T04000,R458,2,SPS4.-0013,A32..-0101,SPS4.-0013,T,32,T,129,8,67441
2024-12-05,7,,,F,HY,01542,122620T08000,R058,1,SPS2.-0305,A08..-0103,SPS2.-0305,T,8,T,22,100,67441
2024-12-05,7,,,F,HY,01542,238270T05000,R220,1,SPS2.-0501,A05..-0101,SPS2.-0501,T,5,T,48,45,67441
2024-12-05,7,,,F,HY,01371,171180T02000,R711,1,SPS2.-0403,A08..-0301,SPS2.-0403,T,8,Z,41,18,67441
2024-12-05,7,,,F,K1,47902,117210T05103,R463,1,SB1..-0113,A12..-0201,SB1..-0113,T,12,S,129,512,67441
2024-12-05,7,,,F,K1,14061,220300T16000,R427,1,SPS2.-0703,A08..-0201,SPS2.-0703,T,8,T,1,10,67441
2024-12-05,7,,,F,K1,45051,135650T03000,R650,1,SPS2.-1104,A09..-0304,SPS2.-1104,T,9,T,12,500,67441
2024-12-05,7,,,F,K1,14025,312700202000,R772,1,SPS2.-1201,PLLT.-0002,SPS2.-1201,Z,37,Z,12,90,67441
2024-12-05,7,,,F,K1,11371,162680T32000,R327,1,SPS4.-0801,A30..-0101,SPS4.-0801,T,30,T,154,18,67441
2024-12-05,7,,,F,K1,14061,156090T08000,R405,1,SPS4.-0101,A31..-0101,SPS4.-0101,T,31,T,300,14,67441
2024-12-05,7,,,F,K1,11294,90915CA00400,R529,1,SPS4.-0102,A33..-0101,SPS4.-0102,T,33,T,302,25,67441
2024-12-05,7,,,F,K1,48251,256010T03000,R231,1,SPS4.-0701,A29..-0101,SPS4.-0701,T,29,T,154,4,67441
2024-12-05,7,,,F,K1,48251,256010T03000,R231,2,SPS4.-0701,A29..-0101,SPS4.-0701,T,29,T,154,4,67441
2024-12-05,7,,,F,K1,48251,256010T03000,R231,3,SPS4.-0701,A29..-0101,SPS4.-0701,T,29,T,154,4,67441
2024-12-05,7,,,F,K1,14061,220300T11000,R420,1,SPS2.-0603,A07..-0101,SPS2.-0603,T,7,T,50,10,67441
2024-12-05,7,,,F,K1,43701,90105W020100,R968,1,ASSY2-0302,A24..-0103,ASSY2-0302,T,24,T,62,500,67441
2024-12-05,7,,,F,K1,35508,232090T07000,R909,1,PITCH-0004,A19..-0301,PITCH-0004,T,19,T,206,60,67441
2024-12-05,7,,,F,K1,43701,90105W015900,R974,1,PITCH-0013,A22..-0306,PITCH-0013,T,22,T,22,700,67441
2024-12-05,7,,,F,K1,35508,153300T05000,R480,1,SPS2.-0006,A08..-0202,SPS2.-0006,T,8,Z,17,20,67441
2024-12-05,7,,,F,K1,14061,122110T01000,R350,1,SB2..-0605,A11..-0102,SB2..-0605,T,11,T,179,24,67441
2024-12-05,7,,,F,K1,47902,117110T05103,R453,1,SB1..-0115,A10..-0106,SB1..-0115,T,10,S,129,512,67441
2024-12-05,7,,,F,K1,43701,90105W020200,R969,1,SPS4.-0306,A09..-0305,SPS4.-0306,T,9,T,129,310,67441
2024-12-05,7,,,F,K1,45051,135590T08000,R632,1,PITCH-0006,A21..-0202,PITCH-0006,T,21,T,1,24,67441
2024-12-05,7,,,F,K1,35508,90919W100900,R101,1,PITCH-0009,A22..-0101,PITCH-0009,T,22,Z,234,200,67441
2024-12-05,7,,,F,K2,JAPAN,111913701000,Z020,1,HEAD.-SUB1,A20..-0301,HEAD.-SUB1,T,20,Z,204,58,67441
2024-12-05,7,,,F,K2,JAPAN,901050845500,Z398,1,HEAD.-SUB3,A22..-0201,HEAD.-SUB3,T,22,T,222,300,67441
2024-12-05,7,,,F,K2,JAPAN,134703704200,Z375,1,SPS4.-0605,A23..-0305,SPS4.-0605,T,23,T,129,6,67441
2024-12-05,7,,,F,K2,JAPAN,909100216600,Z548,1,HEAD.-SUB1,A22..-0204,HEAD.-SUB1,T,22,T,190,100,67441
2024-12-05,7,,,F,K2,JAPAN,909100216600,Z548,2,HEAD.-SUB1,A22..-0204,HEAD.-SUB1,T,22,T,190,100,67441
2024-12-05,7,,,F,K2,JAPAN,257193701100,Z111,1,PITCH-0011,A20..-0401,PITCH-0011,T,20,T,1,5,67441
2024-12-05,7,,,F,K2,JAPAN,321011210000,Z642,1,SPS4.-0426,A27..-0405,SPS4.-0426,T,27,Z,129,6,67441
2024-12-05,7,,,F,K2,JAPAN,163313710000,Z226,1,PITCH-0001,A12..-0406,PITCH-0001,T,12,T,1,16,67441
2024-12-05,7,,,F,K2,JAPAN,902011034401,Z452,1,HEAD.-SUB1,A20..-0304,HEAD.-SUB1,T,20,T,189,2000,67441
2024-12-05,7,,,F,K2,JAPAN,894212603000,Z852,1,SPS2.-0807,A02..-0103,SPS2.-0807,T,2,T,1,60,67441
2024-12-05,7,,,F,K2,JAPAN,909130102700,Z554,1,SPS2.-1108,A02..-0305,SPS2.-1108,T,2,T,12,300,67441
2024-12-05,7,,,F,K2,JAPAN,256103703000,Z252,1,SPS2.-1010,A03..-0306,SPS2.-1010,T,3,Z,324,16,67441
2024-12-05,7,,,F,K3,JAPAN,132113742002,Z372,1,PS1..-0116,A14..-0401,PS1..-0116,T,14,S,164,24,67441
2024-12-05,7,,,F,K3,JAPAN,256203714000,Z142,1,SPS4.-0702,A26..-0101,SPS4.-0702,T,26,T,154,10,67441
2024-12-05,7,,,F,K3,JAPAN,130503705000,Z083,1,HEAD.-SUB2,A20..-0201,HEAD.-SUB2,T,20,T,221,9,67441
2024-12-05,7,,,F,K3,JAPAN,256103702000,Z140,1,SPS2.-0802,A03..-0205,SPS2.-0802,T,3,T,1,16,67441
2024-12-05,7,,,F,K3,JAPAN,114463701000,Z180,1,PITCH-0003,A18..-0101,PITCH-0003,T,18,T,192,10,67441
2024-12-05,7,,,F,K3,JAPAN,114463701000,Z180,2,PITCH-0003,A18..-0101,PITCH-0003,T,18,T,192,10,67441
2024-12-05,7,,,F,K3,JAPAN,123153707000,Z066,1,SPS4.-0201,A23..-0101,SPS4.-0201,T,23,Z,129,6,67441
2024-12-05,7,,,F,K3,JAPAN,123153707000,Z066,2,SPS4.-0201,A23..-0101,SPS4.-0201,T,23,Z,129,6,67441
2024-12-05,7,,,F,K3,JAPAN,123153706000,Z065,1,SPS4.-0203,A23..-0301,SPS4.-0203,T,23,T,129,5,67441
2024-12-05,7,,,F,K3,JAPAN,238143710000,Z136,1,PITCH-0004,A19..-0101,PITCH-0004,T,19,T,117,20,67441
2024-12-05,7,,,F,K3,JAPAN,961375170100,Z102,1,SPS2.-0410,A01..-0102,SPS2.-0410,T,1,T,31,500,67441
2024-12-05,7,,,F,K3,JAPAN,114453701000,Z039,1,PITCH-0003,A17..-0101,PITCH-0003,T,17,T,186,10,67441
